Date,Open,High,Low,Close,Volume,Ci1,Ci2,Ci3,Ci4,Ci5,Ci6,Ci7
2021-11-04,168.5,174.9315033,168.25,173.8500061,107060000,,,,,,,
2021-11-05,173.8500061,178.3125,173.848999,175.9494934,99940000,,,8.0,8.0,8.0,,24.0
2021-11-08,176.1620026,178.9499969,174.3930054,174.4490051,61480000,,6.0,6.0,6.0,,18.0,
2021-11-09,175.7624969,179.6885071,175.0715027,178.8114929,85898000,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2021-11-10,178.1934967,180.2725067,173.1544952,174.1024933,80548000,2.0,2.0,6.0,4.0,2.0,4.0,
2021-11-11,175.6499939,177.1620026,173.3735046,173.625,45288000,,4.0,4.0,3.0,3.0,3.0,3.0
2021-11-12,174.25,177.036499,172.3524933,176.2575073,53788000,,12.0,6.0,,6.0,6.0,6.0
2021-11-15,176.8500061,179.6940002,176.2904968,177.2839966,58594000,8.0,8.0,,6.0,6.0,6.0,6.0
2021-11-16,176.9499969,178.8249969,176.2575073,177.0350037,44342000,,,6.0,6.0,3.0,8.0,7.0
2021-11-17,178.2359924,179.3625031,177.2675018,177.4499969,51206000,,14.0,14.0,12.0,12.0,14.0,14.0
2021-11-18,178.3175049,185.2100067,178.0500031,184.8029938,114070000,14.0,7.0,12.0,9.0,10.0,10.0,4.0
2021-11-19,185.6345062,188.1074982,183.7859955,183.8285065,98734000,,8.0,,4.0,4.0,,
2021-11-22,183.8190002,185.6730042,178.375,178.6284943,96844000,5.0,3.0,4.0,4.0,,8.0,
2021-11-23,179.2519989,181.0525055,176.385498,179.0019989,73804000,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2021-11-24,178.1334991,180.6820068,176.8424988,179.0204926,46560000,3.0,3.0,8.0,6.0,3.0,4.0,3.0
2021-11-26,180.1049957,181.6750031,175.2075043,175.2279968,59826000,,5.0,,3.0,2.0,4.0,
2021-11-29,177.3820038,179.8000031,176.5749969,178.0785065,65312000,,4.0,5.0,6.0,3.0,6.0,6.0
2021-11-30,178.1750031,179.2884979,174.6004944,175.3535004,80022000,3.0,6.0,8.0,3.0,5.0,9.0,
2021-12-01,177.25,177.9940033,172.0800018,172.1860046,74916000,,3.0,2.0,2.0,2.0,3.0,
2021-12-02,173.0,174.6349945,171.1875,171.8679962,64726000,,8.0,4.0,3.0,6.0,3.0,6.0
2021-12-03,172.75,173.4934998,166.9299927,169.489502,80712000,5.0,5.0,3.0,4.0,3.0,6.0,
2021-12-06,169.6499939,173.6954956,166.934494,171.3684998,68860000,,9.0,3.0,8.0,,8.0,
2021-12-07,174.6000061,177.4994965,173.3345032,176.164505,66410000,15.0,8.0,15.0,,20.0,,
2021-12-08,176.1504974,177.1799927,174.7505035,176.1580048,45254000,6.0,6.0,,12.0,,,
2021-12-09,175.75,176.9694977,174.1394958,174.1710052,46062000,6.0,3.0,6.0,3.0,,10.0,
2021-12-10,175.4170074,175.927002,170.5,172.2120056,60690000,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2021-12-13,172.0,172.1000061,169.1300049,169.5675049,62170000,2.0,2.0,6.0,4.0,2.0,4.0,
2021-12-14,167.5500031,169.4989929,166.4400024,169.091507,55976000,,8.0,3.0,4.0,3.0,5.0,3.0
2021-12-15,168.5980072,173.6000061,165.1950073,173.3150024,75794000,,8.0,6.0,,14.0,,
2021-12-16,173.3684998,174.1660004,168.1605072,168.8710022,60876000,6.0,6.0,,12.0,,,
2021-12-17,167.710495,170.8984985,165.6134949,170.0175018,85542000,8.0,6.0,8.0,6.0,,10.0,10.0
2021-12-20,166.8500061,167.8744965,165.6000061,167.0789948,57372000,6.0,6.0,6.0,,6.0,12.0,
2021-12-21,167.8504944,170.716507,165.6475067,170.4170074,55956000,6.0,6.0,4.0,5.0,6.0,5.0,6.0
2021-12-22,169.2700043,172.0500031,168.5005035,171.0370026,55036000,,4.0,6.0,,7.0,3.0,4.0
2021-12-23,170.4279938,171.9750061,170.1499939,171.0684967,36788000,4.0,8.0,4.0,8.0,6.0,6.0,8.0
2021-12-27,171.0370026,172.9429932,169.2154999,169.6694946,58688000,,3.0,2.0,2.0,2.0,5.0,
2021-12-28,170.1824951,172.1759949,169.135498,170.6609955,54638000,4.0,2.0,4.0,6.0,8.0,2.0,2.0
2021-12-29,170.8399963,171.2120056,168.6004944,169.201004,35754000,,2.0,3.0,2.0,1.0,2.0,
2021-12-30,169.6999969,170.8880005,168.5240021,168.6445007,37584000,,4.0,4.0,3.0,3.0,3.0,3.0
2021-12-31,168.9559937,169.3500061,166.5585022,166.7169952,47830000,,6.0,3.0,,3.0,6.0,
2022-01-03,167.5500031,170.7035065,166.1605072,170.4044952,63520000,12.0,9.0,4.0,8.0,9.0,8.0,4.0
2022-01-04,170.4380035,171.3999939,166.3495026,167.5220032,70726000,,3.0,2.0,,5.0,,
2022-01-05,166.8829956,167.1264954,164.3569946,164.3569946,64302000,4.0,4.0,3.0,5.0,,8.0,
2022-01-06,163.4505005,164.8000031,161.9369965,163.2539978,51958000,5.0,8.0,5.0,4.0,8.0,4.0,8.0
2022-01-07,163.8390045,165.2434998,162.0310059,162.5540009,46606000,9.0,9.0,8.0,6.0,8.0,6.0,6.0
2022-01-10,160.585495,161.661499,156.3045044,161.4859924,87798000,,8.0,,12.0,6.0,,10.0
2022-01-11,161.5,166.3500061,160.7015076,165.3619995,62806000,12.0,,21.0,12.0,,21.0,
2022-01-12,166.5749969,166.878006,164.4170074,165.2070007,50030000,,9.0,9.0,4.0,14.0,,12.0
2022-01-13,165.2505035,166.2214966,161.0910034,161.2140045,52188000,4.0,4.0,3.0,5.0,,8.0,
2022-01-14,160.1499939,162.25,159.8005066,162.1380005,45974000,3.0,4.0,3.0,6.0,8.0,3.0,3.0
2022-01-18,159.1049957,159.7344971,157.664505,158.9174957,67292000,2.0,2.0,6.0,4.0,2.0,4.0,
2022-01-19,158.7619934,159.25,156.25,156.298996,53242000,,4.0,4.0,3.0,3.0,3.0,3.0
2022-01-20,156.7660065,158.0,151.3509979,151.6674957,71974000,,6.0,3.0,,3.0,6.0,
2022-01-21,149.9499969,150.8999939,142.0704956,142.6430054,163972000,3.0,3.0,3.0,3.0,4.0,4.0,
2022-01-24,139.0,144.9450073,135.352005,144.5440063,155624000,,8.0,4.0,3.0,6.0,3.0,6.0
2022-01-25,142.2424927,143.6000061,138.1450043,139.9859924,90824000,5.0,5.0,3.0,4.0,3.0,6.0,
2022-01-26,144.75,145.1849976,137.3184967,138.8724976,95602000,,6.0,3.0,7.0,,7.0,3.0
2022-01-27,140.8000031,144.2434998,139.3500061,139.6374969,77516000,9.0,8.0,13.0,,16.0,4.0,4.0
2022-01-28,140.8605042,143.9980011,137.9295044,143.9779968,74392000,12.0,15.0,,15.0,4.0,4.0,4.0
2022-01-31,144.75,150.3605042,144.3005066,149.5735016,78308000,,,,,,,
2022-02-01,150.0,151.7079926,147.6275024,151.1934967,59220000,,4.0,4.0,4.0,4.0,,16.0
2022-02-02,155.0505066,155.0749969,148.8634949,150.6125031,87330000,3.0,3.0,3.0,3.0,,12.0,
2022-02-03,141.7375031,144.2474976,138.3329926,138.8455048,225532000,2.0,2.0,2.0,3.0,6.0,3.0,
2022-02-04,155.6065063,161.1999969,150.6080017,157.6394958,253456000,5.0,5.0,9.0,6.0,6.0,5.0,6.0
2022-02-07,158.5200043,162.6909943,157.25,157.9355011,102624000,,6.0,2.0,4.0,4.0,,
2022-02-08,156.7505035,161.7924957,155.5505066,161.4134979,76040000,5.0,6.0,6.0,5.0,,6.0,6.0
2022-02-09,162.8735046,163.8345032,160.25,161.1894989,68786000,4.0,6.0,4.0,,4.0,8.0,
2022-02-10,158.3500061,160.716507,157.75,159.0034943,68268000,3.0,3.0,3.0,3.0,4.0,4.0,
2022-02-11,158.1345062,159.0,152.7339935,153.2935028,77100000,,2.0,1.0,2.0,3.0,2.0,
2022-02-14,151.7510071,158.4485016,151.6499939,155.1670074,83230000,2.0,2.0,8.0,6.0,4.0,2.0,4.0
2022-02-15,157.6054993,158.0070038,154.6374969,156.510498,56440000,,8.0,3.0,3.0,5.0,3.0,4.0
2022-02-16,155.7904968,158.8339996,154.7344971,158.1004944,52704000,,4.0,,10.0,,3.0,3.0
2022-02-17,158.1459961,160.348999,154.5,154.6524963,64032000,3.0,,10.0,,3.0,4.0,
2022-02-18,155.4994965,155.4994965,150.8930054,152.6015015,63604000,6.0,6.0,6.0,6.0,4.0,8.0,8.0
2022-02-22,150.4785004,152.9824982,148.4855042,150.1974945,66128000,,8.0,4.0,,4.0,6.0,4.0
2022-02-23,151.6504974,151.7630005,144.651001,144.8269958,64244000,5.0,5.0,,4.0,4.0,6.0,
2022-02-24,139.8374939,151.7489929,139.5,151.3580017,100786000,,4.0,8.0,3.0,6.0,9.0,
2022-02-25,150.5500031,153.9900055,149.213501,153.7884979,62396000,4.0,15.0,4.0,12.0,15.0,,4.0
2022-02-28,152.4250031,154.4499969,150.8500061,153.5630035,57684000,8.0,3.0,6.0,9.0,,4.0,
2022-03-01,152.7324982,154.098999,149.977005,151.1419983,44874000,4.0,3.0,5.0,3.0,3.0,8.0,
2022-03-02,150.848999,152.9994965,148.75,152.0525055,47334000,4.0,2.0,4.0,6.0,8.0,2.0,2.0
2022-03-03,153.5314941,153.9290009,146.8560028,147.8984985,65198000,,2.0,3.0,2.0,1.0,2.0,
2022-03-04,147.1589966,147.8500061,143.8070068,145.6410065,60934000,,4.0,4.0,3.0,3.0,3.0,3.0
2022-03-07,145.4434967,146.0944977,137.4165039,137.4530029,86934000,,6.0,3.0,,3.0,6.0,
2022-03-08,136.6835022,140.6994934,133.5724945,136.0144958,91662000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2022-03-09,139.5,140.25,136.8280029,139.279007,82656000,,12.0,8.0,,10.0,10.0,
2022-03-10,145.6849976,148.6744995,143.9779968,146.8175049,135062000,18.0,18.0,,18.0,18.0,,
2022-03-11,149.5744934,149.6750031,145.3690033,145.5245056,68900000,12.0,,6.0,6.0,,,
2022-03-14,145.9810028,147.4499969,140.8840027,141.8529968,74086000,3.0,3.0,3.0,3.0,,12.0,
2022-03-15,142.8500061,147.9850006,142.0,147.3665009,75584000,8.0,8.0,8.0,4.0,12.0,4.0,12.0
2022-03-16,148.5,153.1499939,147.3535004,153.1040039,84958000,9.0,9.0,8.0,6.0,8.0,6.0,6.0
2022-03-17,152.6405029,157.4985046,152.1399994,157.2389984,72934000,,8.0,,12.0,6.0,,10.0
2022-03-18,156.8130035,161.5939941,156.0110016,161.2505035,102962000,8.0,,18.0,15.0,8.0,15.0,18.0
2022-03-21,161.1210022,163.0839996,159.5529938,161.4915009,66538000,,8.0,8.0,6.0,8.0,14.0,
2022-03-22,161.8054962,166.1670074,161.6990051,164.8890076,64086000,1.0,1.0,4.0,4.0,4.0,1.0,1.0
2022-03-23,163.7050018,166.3699951,162.6869965,163.4080048,55812000,,2.0,3.0,2.0,1.0,2.0,
2022-03-24,163.7494965,164.1184998,160.0500031,163.6495056,56798000,,4.0,4.0,3.0,3.0,3.0,3.0
2022-03-25,164.0,165.3684998,162.25,164.7734985,49032000,,12.0,6.0,,6.0,6.0,6.0
2022-03-28,164.9750061,169.0375061,164.8999939,168.9904938,59854000,12.0,12.0,,6.0,6.0,6.0,6.0
2022-03-29,170.3840027,170.8314972,167.8684998,169.3150024,66154000,,,,,,,
2022-03-30,168.5095062,168.9505005,165.5,166.3009949,56168000,3.0,3.0,3.0,3.0,,12.0,
2022-03-31,166.4450073,166.4949951,162.9535065,162.9974976,59966000,2.0,2.0,2.0,3.0,6.0,3.0,
2022-04-01,164.1495056,165.8269958,162.3195038,163.5599976,57090000,2.0,2.0,8.0,6.0,4.0,2.0,4.0
2022-04-04,164.125,168.3945007,163.2055054,168.3464966,49882000,,9.0,6.0,3.0,6.0,3.0,3.0
2022-04-05,167.7415009,168.1105042,163.2660065,164.0549927,53728000,,6.0,,6.0,,,
2022-04-06,161.6504974,162.1999969,157.2545013,158.7559967,79056000,6.0,3.0,6.0,3.0,,10.0,
2022-04-07,158.3999939,160.0789948,154.5115051,157.7845001,68136000,8.0,8.0,8.0,4.0,12.0,4.0,12.0
2022-04-08,156.75,157.3684998,154.2310028,154.460495,46002000,6.0,6.0,4.0,6.0,5.0,6.0,5.0
2022-04-11,152.7129974,154.1365051,150.5345001,151.121994,52112000,,4.0,6.0,6.0,3.0,6.0,5.0
2022-04-12,153.6925049,155.098999,150.3829956,150.7875061,55178000,4.0,15.0,11.0,8.0,12.0,14.0,4.0
2022-04-13,150.0184937,156.0249939,149.6000061,155.5410004,53390000,15.0,18.0,8.0,15.0,18.0,8.0,
2022-04-14,155.3899994,155.8970032,151.4720001,151.7064972,51598000,8.0,6.0,3.0,8.0,3.0,,
2022-04-18,151.5234985,154.039505,150.2505035,152.7850037,46514000,8.0,6.0,8.0,6.0,,10.0,10.0
2022-04-19,152.0294952,158.6490021,151.5505066,158.1154938,54926000,12.0,14.0,14.0,,14.0,14.0,12.0
2022-04-20,157.6024933,157.6024933,153.6035004,153.9980011,59630000,7.0,7.0,,4.0,4.0,6.0,
2022-04-21,154.7140045,156.7380066,147.5894928,148.2960052,63970000,,3.0,2.0,2.0,,7.0,
2022-04-22,148.25,149.6150055,143.6974945,144.3500061,73078000,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2022-04-25,144.022995,146.2214966,142.3065033,146.0740051,61874000,6.0,6.0,12.0,6.0,6.0,6.0,6.0
2022-04-26,144.8000031,144.8560028,138.9295044,139.3910065,77530000,,8.0,,4.0,4.0,,
2022-04-27,140.1914978,141.9485016,135.783493,138.1670074,71336000,6.0,6.0,6.0,6.0,,8.0,8.0
2022-04-28,142.1779938,145.9375,140.3000031,144.5964966,117316000,12.0,12.0,16.0,,16.0,16.0,8.0
2022-04-29,129.848999,130.7610016,121.625,124.2815018,272662000,8.0,8.0,,6.0,6.0,4.0,
2022-05-02,122.401001,124.6679993,118.375,124.5,148788000,,6.0,4.0,4.0,,7.0,7.0
2022-05-03,124.0534973,126.2204971,122.8249969,124.2535019,79134000,8.0,8.0,8.0,,7.0,12.0,7.0
2022-05-04,123.5999985,126.0,119.1829987,125.9284973,110746000,10.0,10.0,,8.0,6.0,8.0,6.0
2022-05-05,123.0,123.4990005,115.0725021,116.4069977,144392000,,,4.0,,4.0,,
2022-05-06,114.8499985,119.050499,113.0814972,114.7724991,124260000,6.0,8.0,6.0,8.0,,10.0,10.0
2022-05-09,111.3125,114.0,107.9570007,108.7890015,128124000,4.0,6.0,4.0,,4.0,8.0,
2022-05-10,111.25,112.6425018,107.1709976,108.8590012,105434000,6.0,6.0,4.0,5.0,6.0,5.0,6.0
2022-05-11,108.1035004,110.1559982,104.4284973,105.3720016,109704000,,4.0,5.0,3.0,6.0,3.0,5.0
2022-05-12,102.75,110.7805023,102.4055023,106.9304962,132026000,4.0,10.0,8.0,10.0,4.0,12.0,6.0
2022-05-13,109.0690002,113.1839981,107.8000031,113.0550003,93684000,11.0,8.0,12.0,4.0,14.0,9.0,
2022-05-16,113.0999985,113.9925003,110.3539963,110.8105011,74566000,6.0,10.0,,10.0,6.0,,
2022-05-17,113.2750015,115.8000031,111.2764969,115.3684998,76448000,10.0,9.0,10.0,10.0,,9.0,14.0
2022-05-18,111.4394989,112.8529968,106.2490005,107.1125031,108380000,6.0,6.0,6.0,,6.0,12.0,
2022-05-19,106.2805023,110.0339966,106.1930008,107.3190002,88142000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2022-05-20,109.5684967,109.8980026,105.0094986,107.5910034,99500000,,12.0,6.0,,6.0,6.0,6.0
2022-05-23,108.4609985,108.8190002,103.9499969,107.5569992,107798000,8.0,8.0,,6.0,6.0,6.0,6.0
2022-05-24,104.0250015,105.4000015,101.2600021,104.0999985,102934000,,,4.0,4.0,,8.0,
2022-05-25,103.6555023,108.1750031,103.6500015,106.7750015,93120000,4.0,10.0,10.0,9.0,12.0,7.0,14.0
2022-05-26,107.9700012,112.6654968,107.4534988,111.0774994,93002000,14.0,14.0,12.0,12.0,14.0,14.0,
2022-05-27,113.5500031,115.1869965,112.6279984,115.1464996,93660000,18.0,15.0,8.0,15.0,18.0,,8.0
2022-05-31,116.2799988,121.9944992,115.6750031,120.2095032,144634000,21.0,,12.0,21.0,,12.0,
2022-06-01,122.2559967,125.1790009,120.6224976,121.6839981,127528000,,,9.0,,9.0,,
2022-06-02,121.6839981,125.6100006,120.0449982,125.5110016,100560000,6.0,8.0,6.0,8.0,,10.0,10.0
2022-06-03,124.1999969,124.4000015,121.0465012,122.3499985,97604000,4.0,6.0,4.0,,4.0,8.0,
2022-06-06,125.25,128.9900055,123.8099976,124.7900009,135269000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2022-06-07,122.0100021,124.0999985,120.6299973,123.0,85156700,,6.0,3.0,,3.0,6.0,
2022-06-08,122.6100006,123.75,120.75,121.1800003,64926600,3.0,3.0,3.0,3.0,4.0,4.0,
2022-06-09,119.9899979,121.3000031,116.0999985,116.1500015,67029800,,2.0,1.0,2.0,3.0,2.0,
2022-06-10,113.4199982,114.5,109.0500031,109.6500015,87266000,1.0,1.0,2.0,3.0,2.0,1.0,
2022-06-13,104.1900024,106.5400009,101.8600006,103.6699982,99277700,,1.0,2.0,3.0,2.0,1.0,1.0
2022-06-14,104.1900024,104.8799973,101.4300003,102.3099976,69728800,,6.0,8.0,3.0,4.0,4.0,3.0
2022-06-15,103.8600006,109.0599976,103.5299988,107.6699982,85011100,,18.0,,9.0,9.0,,
2022-06-16,104.4700012,104.5800018,102.0100021,103.6600037,82186300,12.0,,6.0,6.0,,,
2022-06-17,102.8000031,106.9800034,102.5100021,106.2200012,99772100,4.0,9.0,9.0,9.0,,13.0,18.0
2022-06-21,108.1999969,111.6299973,103.5599976,108.6800003,70901200,9.0,10.0,10.0,,9.0,14.0,10.0
2022-06-22,107.4300003,112.1299973,107.0199966,108.9499969,60040100,5.0,5.0,,4.0,4.0,6.0,
2022-06-23,110.3899994,113.0,107.9300003,112.4400024,64345300,,4.0,5.0,6.0,3.0,6.0,6.0
2022-06-24,112.3799973,116.7099991,111.4300003,116.4599991,69867600,8.0,18.0,15.0,8.0,18.0,15.0,
2022-06-27,117.0899963,117.9800034,112.6999969,113.2200012,62133200,7.0,8.0,3.0,6.0,6.0,,
2022-06-28,113.5,114.8499985,107.0400009,107.4000015,74942900,5.0,3.0,4.0,4.0,,8.0,
2022-06-29,107.3799973,110.9899979,106.9100037,108.9199982,66375300,8.0,8.0,8.0,4.0,12.0,4.0,12.0
2022-06-30,108.1100006,108.1800003,102.5199966,106.2099991,97679400,5.0,5.0,3.0,4.0,3.0,6.0,
2022-07-01,106.2900009,109.75,105.8499985,109.5599976,73021200,,6.0,3.0,7.0,,7.0,3.0
2022-07-05,107.5999985,114.0800018,106.3199997,113.5,76583700,12.0,8.0,18.0,,18.0,8.0,
2022-07-06,113.2099991,115.4800034,112.0100021,114.3300018,66958900,8.0,12.0,4.0,14.0,9.0,,11.0
2022-07-07,113.8499985,116.9899979,113.4899979,116.3300018,57872300,6.0,6.0,6.0,6.0,,8.0,8.0
2022-07-08,114.5999985,116.5800018,113.6900024,115.5400009,45719700,6.0,6.0,6.0,,6.0,12.0,
2022-07-11,114.0800018,114.3000031,110.8700027,111.75,53487600,3.0,3.0,3.0,3.0,4.0,4.0,
2022-07-12,112.1600037,113.2300034,108.3399963,109.2200012,54280300,,4.0,2.0,4.0,6.0,2.0,2.0
2022-07-13,107.0299988,111.7799988,106.0100021,110.4000015,61353800,3.0,3.0,12.0,6.0,4.0,4.0,4.0
2022-07-14,110.2399979,111.1800003,107.5800018,110.6299973,51163100,,10.0,,3.0,6.0,3.0,6.0
2022-07-15,112.5,115.5899963,111.5899963,113.5500031,84317800,14.0,,4.0,12.0,4.0,12.0,
2022-07-18,115.0,117.2399979,113.1500015,113.7600021,59115400,,4.0,12.0,4.0,12.0,,14.0
2022-07-19,115.6999969,118.9499969,114.0299988,118.2099991,60990000,4.0,9.0,4.0,16.0,,13.0,8.0
2022-07-20,118.6200027,123.4800034,118.3199997,122.7699966,71268300,12.0,8.0,18.0,,18.0,8.0,
2022-07-21,123.1999969,124.8499985,121.2600021,124.6299973,60239900,6.0,10.0,,10.0,6.0,,
2022-07-22,125.0100021,125.5,121.3499985,122.4199982,51463800,5.0,3.0,4.0,4.0,,8.0,
2022-07-25,122.6999969,123.6399994,120.0299988,121.1399994,50221300,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2022-07-26,115.7900009,118.1500015,114.5299988,114.8099976,67075100,2.0,2.0,6.0,4.0,2.0,4.0,
2022-07-27,117.3099976,121.9000015,117.1600037,120.9700012,61582000,,8.0,3.0,4.0,3.0,5.0,3.0
2022-07-28,121.5699997,122.8399963,118.0800018,122.2799988,82245500,,4.0,3.0,,10.0,,3.0
2022-07-29,134.8999939,137.6499939,132.4100037,134.9499969,148892900,8.0,8.0,,24.0,,8.0,
2022-08-01,134.9600067,138.8300018,133.5099945,135.3899994,76846900,6.0,,12.0,,6.0,,
2022-08-02,134.7200012,137.4400024,134.0899963,134.1600037,61922400,3.0,6.0,3.0,6.0,,10.0,
2022-08-03,136.2100067,140.4900055,136.0500031,139.5200043,71827800,5.0,8.0,5.0,4.0,8.0,4.0,8.0
2022-08-04,140.5800018,143.5599976,139.5500031,142.5700073,70585000,8.0,8.0,4.0,6.0,6.0,6.0,6.0
2022-08-05,140.1000061,142.8600006,139.6000061,140.8000031,50686900,,3.0,,6.0,,3.0,
2022-08-08,142.0500031,144.2299957,138.2899933,139.4100037,52229000,6.0,6.0,6.0,6.0,4.0,8.0,8.0
2022-08-09,138.0500031,138.9499969,136.2100067,137.8300018,40434700,6.0,3.0,6.0,3.0,4.0,8.0,
2022-08-10,142.8999939,144.6000061,141.0099945,142.6900024,54773800,,8.0,3.0,4.0,3.0,5.0,3.0
2022-08-11,143.8600006,144.4900055,139.7599945,140.6399994,44867300,,3.0,2.0,,5.0,,
2022-08-12,142.0500031,143.5700073,140.1199951,143.5500031,47643500,6.0,8.0,9.0,8.0,,9.0,12.0
2022-08-15,142.8000031,143.7599945,141.4900055,143.1799927,39014600,4.0,6.0,4.0,,4.0,8.0,
2022-08-16,143.9100037,146.5700073,142.0,144.7799988,59102900,6.0,6.0,4.0,5.0,6.0,5.0,6.0
2022-08-17,142.6900024,143.3800049,140.7799988,142.1000061,48149800,,3.0,4.0,,4.0,3.0,
2022-08-18,141.3200073,142.7700043,140.3800049,142.3000031,37458700,6.0,5.0,6.0,5.0,4.0,6.0,6.0
2022-08-19,140.4700012,141.1100006,137.9100037,138.2299957,47792800,,6.0,3.0,,3.0,6.0,
2022-08-22,135.7200012,136.3200073,132.8500061,133.2200012,50461500,3.0,3.0,3.0,3.0,4.0,4.0,
2022-08-23,133.4100037,134.9900055,132.9499969,133.6199951,36252100,,8.0,4.0,3.0,6.0,3.0,6.0
2022-08-24,132.75,135.4700012,132.1000061,133.8000031,38627000,8.0,8.0,4.0,6.0,6.0,6.0,6.0
2022-08-25,135.2599945,137.4199982,134.2799988,137.2799988,37496300,,8.0,,14.0,,6.0,
2022-08-26,136.5500031,137.8300018,130.5,130.75,53322700,6.0,,12.0,,6.0,,
2022-08-29,129.8999939,131.9499969,128.7700043,129.7899933,48101600,6.0,8.0,6.0,8.0,,10.0,10.0
2022-08-30,131.25,132.0700073,126.8499985,128.7299957,49203000,5.0,8.0,5.0,,5.0,8.0,5.0
2022-08-31,129.4499969,130.5899963,126.7399979,126.7699966,53648700,6.0,6.0,,5.0,6.0,6.0,5.0
2022-09-01,126.0,128.0200043,123.6600037,127.8199997,56636100,,,10.0,6.0,6.0,10.0,
2022-09-02,129.5,131.3800049,126.3899994,127.5100021,57429800,,18.0,8.0,12.0,22.0,,8.0
2022-09-06,127.9199982,128.6199951,124.7399979,126.1100006,43888600,8.0,3.0,6.0,9.0,,4.0,
2022-09-07,126.1200027,129.8200073,125.4000015,129.4799957,47900300,6.0,4.0,11.0,4.0,4.0,11.0,4.0
2022-09-08,127.7200012,130.2799988,127.0999985,129.8200073,43988500,4.0,8.0,6.0,6.0,8.0,4.0,8.0
2022-09-09,130.9100037,133.6900024,130.7599945,133.2700043,49387600,8.0,6.0,6.0,8.0,4.0,8.0,4.0
2022-09-12,134.1000061,136.4900055,134.0,136.4499969,53826900,6.0,4.0,11.0,,11.0,4.0,6.0
2022-09-13,131.0099945,131.3999939,126.2699966,126.8199997,72694000,3.0,7.0,,7.0,3.0,6.0,
2022-09-14,127.3600006,128.8399963,126.3300018,128.5500031,45316800,,6.0,3.0,4.0,3.0,5.0,5.0
2022-09-15,127.3799973,130.3699951,125.5,126.2799988,52887200,8.0,4.0,8.0,4.0,5.0,8.0,5.0
2022-09-16,122.7799988,123.8700027,120.6999969,123.5299988,115667800,,6.0,,4.0,4.0,4.0,4.0
2022-09-19,122.1600037,124.7099991,121.8000031,124.6600037,47279700,,,8.0,6.0,3.0,8.0,3.0
2022-09-20,123.3499985,124.4000015,121.1399994,122.1900024,47698400,,9.0,6.0,3.0,8.0,4.0,
2022-09-21,122.4899979,123.7600021,118.4499969,118.5400009,58498900,,4.0,2.0,3.0,,5.0,
2022-09-22,117.0800018,118.7900009,116.2600021,117.3099976,55229200,5.0,8.0,5.0,4.0,8.0,4.0,8.0
2022-09-23,116.0,116.0500031,112.0599976,113.7799988,65126700,5.0,5.0,3.0,4.0,3.0,6.0,
2022-09-26,113.3000031,117.3399963,113.1299973,115.1500015,62723300,,9.0,3.0,8.0,,8.0,
2022-09-27,117.1999969,118.3199997,113.0500031,114.4100037,60094700,12.0,4.0,12.0,,14.0,,4.0
2022-09-28,114.3799973,118.6999969,113.8000031,118.0100021,55763800,8.0,8.0,,24.0,,8.0,
2022-09-29,115.5999985,116.0699997,113.0599976,114.8000031,58969700,6.0,,12.0,,6.0,,
2022-09-30,114.0800018,116.9199982,112.8399963,113.0,59479600,6.0,8.0,6.0,8.0,,10.0,10.0
2022-10-03,113.5800018,116.9100037,112.4499969,115.8799973,50941900,7.0,12.0,7.0,,8.0,8.0,8.0
2022-10-04,119.8899994,123.0,119.7900009,121.0899963,62812600,12.0,12.0,,6.0,6.0,6.0,6.0
2022-10-05,118.5800018,121.75,117.6900024,120.9499969,48217500,,,,,,,
2022-10-06,120.7699966,121.5299988,119.5,120.3000031,42253800,3.0,3.0,3.0,3.0,,12.0,
2022-10-07,118.0,118.1699982,113.8799973,114.5599976,54678000,2.0,2.0,2.0,3.0,6.0,3.0,
2022-10-10,115.0999985,116.25,112.4300003,113.6699982,42339700,1.0,1.0,4.0,4.0,4.0,1.0,1.0
2022-10-11,112.7099991,115.4800034,110.3899994,112.2099991,56432200,,3.0,4.0,3.0,2.0,2.0,2.0
2022-10-12,112.4899979,113.8300018,111.4000015,112.9000015,45728700,,10.0,,6.0,3.0,6.0,3.0
2022-10-13,107.8799973,113.4400024,105.3499985,112.5299988,86868100,,,6.0,,12.0,,6.0
2022-10-14,114.0999985,114.9599991,106.5999985,106.9000015,67737300,,6.0,,14.0,,8.0,
2022-10-17,110.1100006,114.1900024,110.0899963,113.7900009,62782000,6.0,4.0,11.0,4.0,4.0,11.0,4.0
2022-10-18,119.0599976,119.5199966,114.7900009,116.3600006,65607400,4.0,16.0,4.0,8.0,12.0,8.0,4.0
2022-10-19,114.7099991,116.5899963,113.2200012,115.0699997,47198100,6.0,3.0,3.0,7.0,3.0,4.0,
2022-10-20,113.8300018,118.2399979,113.5100021,115.25,48795100,6.0,6.0,6.0,6.0,4.0,8.0,8.0
2022-10-21,114.7900009,119.5899963,114.5,119.3199997,55660500,12.0,4.0,12.0,4.0,8.0,8.0,8.0
